# EUC-JP.TXT
# Generated from JIS0208.TXT (JIS X 0208) and JIS0201.TXT (half-width katakana)
# EUC-JP encoding: JIS X 0208 row/col | 0x80, SS2+byte for half-kana
# Format: 0xNATIVE  0xUNICODE  # source
#
0xBCC8	0x5C61	# JIS 0x3C48
0xBCC9	0x854A	# JIS 0x3C49
0xBCCA	0x7E1E	# JIS 0x3C4A
0xBCCB	0x820E	# JIS 0x3C4B
0xBCCC	0x5199	# JIS 0x3C4C
0xBCCD	0x5C04	# JIS 0x3C4D
0xBCCE	0x6368	# JIS 0x3C4E
0xBCCF	0x8D66	# JIS 0x3C4F
0xBCD0	0x659C	# JIS 0x3C50
0xBCD1	0x716E	# JIS 0x3C51
0xBCD2	0x793E	# JIS 0x3C52
0xBCD3	0x7D17	# JIS 0x3C53
0xBCD4	0x8005	# JIS 0x3C54
0xBCD5	0x8B1D	# JIS 0x3C55
0xBCD6	0x8ECA	# JIS 0x3C56
0xBCD7	0x906E	# JIS 0x3C57
0xBCD8	0x86C7	# JIS 0x3C58
0xBCD9	0x90AA	# JIS 0x3C59
0xBCDA	0x501F	# JIS 0x3C5A
0xBCDB	0x52FA	# JIS 0x3C5B
0xBCDC	0x5C3A	# JIS 0x3C5C
0xBCDD	0x6753	# JIS 0x3C5D
0xBCDE	0x707C	# JIS 0x3C5E
0xBCDF	0x7235	# JIS 0x3C5F
0xBCE0	0x914C	# JIS 0x3C60
0xBCE1	0x91C8	# JIS 0x3C61
0xBCE2	0x932B	# JIS 0x3C62
0xBCE3	0x82E5	# JIS 0x3C63
0xBCE4	0x5BC2	# JIS 0x3C64
0xBCE5	0x5F31	# JIS 0x3C65
0xBCE6	0x60F9	# JIS 0x3C66
0xBCE7	0x4E3B	# JIS 0x3C67
0xBCE8	0x53D6	# JIS 0x3C68
0xBCE9	0x5B88	# JIS 0x3C69
0xBCEA	0x624B	# JIS 0x3C6A
0xBCEB	0x6731	# JIS 0x3C6B
0xBCEC	0x6B8A	# JIS 0x3C6C
0xBCED	0x72E9	# JIS 0x3C6D
0xBCEE	0x73E0	# JIS 0x3C6E
0xBCEF	0x7A2E	# JIS 0x3C6F
0xBCF0	0x816B	# JIS 0x3C70
0xBCF1	0x8DA3	# JIS 0x3C71
0xBCF2	0x9152	# JIS 0x3C72
0xBCF3	0x9996	# JIS 0x3C73
0xBCF4	0x5112	# JIS 0x3C74
0xBCF5	0x53D7	# JIS 0x3C75
0xBCF6	0x546A	# JIS 0x3C76
0xBCF7	0x5BFF	# JIS 0x3C77
0xBCF8	0x6388	# JIS 0x3C78
0xBCF9	0x6A39	# JIS 0x3C79
0xBCFA	0x7DAC	# JIS 0x3C7A
0xBCFB	0x9700	# JIS 0x3C7B
0xBCFC	0x56DA	# JIS 0x3C7C
0xBCFD	0x53CE	# JIS 0x3C7D
0xBCFE	0x5468	# JIS 0x3C7E
0xBDA1	0x5B97	# JIS 0x3D21
0xBDA2	0x5C31	# JIS 0x3D22
0xBDA3	0x5DDE	# JIS 0x3D23
0xBDA4	0x4FEE	# JIS 0x3D24
0xBDA5	0x6101	# JIS 0x3D25
0xBDA6	0x62FE	# JIS 0x3D26
0xBDA7	0x6D32	# JIS 0x3D27
0xBDA8	0x79C0	# JIS 0x3D28
0xBDA9	0x79CB	# JIS 0x3D29
0xBDAA	0x7D42	# JIS 0x3D2A
0xBDAB	0x7E4D	# JIS 0x3D2B
0xBDAC	0x7FD2	# JIS 0x3D2C
0xBDAD	0x81ED	# JIS 0x3D2D
0xBDAE	0x821F	# JIS 0x3D2E
0xBDAF	0x8490	# JIS 0x3D2F
0xBDB0	0x8846	# JIS 0x3D30
0xBDB1	0x8972	# JIS 0x3D31
0xBDB2	0x8B90	# JIS 0x3D32
0xBDB3	0x8E74	# JIS 0x3D33
0xBDB4	0x8F2F	# JIS 0x3D34
0xBDB5	0x9031	# JIS 0x3D35
0xBDB6	0x914B	# JIS 0x3D36
0xBDB7	0x916C	# JIS 0x3D37
0xBDB8	0x96C6	# JIS 0x3D38
0xBDB9	0x919C	# JIS 0x3D39
0xBDBA	0x4EC0	# JIS 0x3D3A
0xBDBB	0x4F4F	# JIS 0x3D3B
0xBDBC	0x5145	# JIS 0x3D3C
0xBDBD	0x5341	# JIS 0x3D3D
0xBDBE	0x5F93	# JIS 0x3D3E
0xBDBF	0x620E	# JIS 0x3D3F
0xBDC0	0x67D4	# JIS 0x3D40
0xBDC1	0x6C41	# JIS 0x3D41
0xBDC2	0x6E0B	# JIS 0x3D42
0xBDC3	0x7363	# JIS 0x3D43
0xBDC4	0x7E26	# JIS 0x3D44
0xBDC5	0x91CD	# JIS 0x3D45
0xBDC6	0x9283	# JIS 0x3D46
0xBDC7	0x53D4	# JIS 0x3D47
0xBDC8	0x5919	# JIS 0x3D48
0xBDC9	0x5BBF	# JIS 0x3D49
0xBDCA	0x6DD1	# JIS 0x3D4A
0xBDCB	0x795D	# JIS 0x3D4B
0xBDCC	0x7E2E	# JIS 0x3D4C
0xBDCD	0x7C9B	# JIS 0x3D4D
0xBDCE	0x587E	# JIS 0x3D4E
0xBDCF	0x719F	# JIS 0x3D4F
0xBDD0	0x51FA	# JIS 0x3D50
0xBDD1	0x8853	# JIS 0x3D51
0xBDD2	0x8FF0	# JIS 0x3D52
0xBDD3	0x4FCA	# JIS 0x3D53
0xBDD4	0x5CFB	# JIS 0x3D54
0xBDD5	0x6625	# JIS 0x3D55
0xBDD6	0x77AC	# JIS 0x3D56
0xBDD7	0x7AE3	# JIS 0x3D57
0xBDD8	0x821C	# JIS 0x3D58
0xBDD9	0x99FF	# JIS 0x3D59
0xBDDA	0x51C6	# JIS 0x3D5A
0xBDDB	0x5FAA	# JIS 0x3D5B
0xBDDC	0x65EC	# JIS 0x3D5C
0xBDDD	0x696F	# JIS 0x3D5D
0xBDDE	0x6B89	# JIS 0x3D5E
0xBDDF	0x6DF3	# JIS 0x3D5F
0xBDE0	0x6E96	# JIS 0x3D60
0xBDE1	0x6F64	# JIS 0x3D61
0xBDE2	0x76FE	# JIS 0x3D62
0xBDE3	0x7D14	# JIS 0x3D63
0xBDE4	0x5DE1	# JIS 0x3D64
0xBDE5	0x9075	# JIS 0x3D65
0xBDE6	0x9187	# JIS 0x3D66
0xBDE7	0x9806	# JIS 0x3D67
0xBDE8	0x51E6	# JIS 0x3D68
0xBDE9	0x521D	# JIS 0x3D69
0xBDEA	0x6240	# JIS 0x3D6A
0xBDEB	0x6691	# JIS 0x3D6B
0xBDEC	0x66D9	# JIS 0x3D6C
0xBDED	0x6E1A	# JIS 0x3D6D
0xBDEE	0x5EB6	# JIS 0x3D6E
0xBDEF	0x7DD2	# JIS 0x3D6F
0xBDF0	0x7F72	# JIS 0x3D70
0xBDF1	0x66F8	# JIS 0x3D71
0xBDF2	0x85AF	# JIS 0x3D72
0xBDF3	0x85F7	# JIS 0x3D73
0xBDF4	0x8AF8	# JIS 0x3D74
0xBDF5	0x52A9	# JIS 0x3D75
0xBDF6	0x53D9	# JIS 0x3D76
0xBDF7	0x5973	# JIS 0x3D77
0xBDF8	0x5E8F	# JIS 0x3D78
0xBDF9	0x5F90	# JIS 0x3D79
0xBDFA	0x6055	# JIS 0x3D7A
0xBDFB	0x92E4	# JIS 0x3D7B
0xBDFC	0x9664	# JIS 0x3D7C
0xBDFD	0x50B7	# JIS 0x3D7D
0xBDFE	0x511F	# JIS 0x3D7E
0xBEA1	0x52DD	# JIS 0x3E21
0xBEA2	0x5320	# JIS 0x3E22
0xBEA3	0x5347	# JIS 0x3E23
0xBEA4	0x53EC	# JIS 0x3E24
0xBEA5	0x54E8	# JIS 0x3E25
0xBEA6	0x5546	# JIS 0x3E26
0xBEA7	0x5531	# JIS 0x3E27
0xBEA8	0x5617	# JIS 0x3E28
0xBEA9	0x5968	# JIS 0x3E29
0xBEAA	0x59BE	# JIS 0x3E2A
0xBEAB	0x5A3C	# JIS 0x3E2B
0xBEAC	0x5BB5	# JIS 0x3E2C
0xBEAD	0x5C06	# JIS 0x3E2D
0xBEAE	0x5C0F	# JIS 0x3E2E
0xBEAF	0x5C11	# JIS 0x3E2F
0xBEB0	0x5C1A	# JIS 0x3E30
0xBEB1	0x5E84	# JIS 0x3E31
0xBEB2	0x5E8A	# JIS 0x3E32
0xBEB3	0x5EE0	# JIS 0x3E33
0xBEB4	0x5F70	# JIS 0x3E34
0xBEB5	0x627F	# JIS 0x3E35
0xBEB6	0x6284	# JIS 0x3E36
0xBEB7	0x62DB	# JIS 0x3E37
0xBEB8	0x638C	# JIS 0x3E38
0xBEB9	0x6377	# JIS 0x3E39
0xBEBA	0x6607	# JIS 0x3E3A
0xBEBB	0x660C	# JIS 0x3E3B
0xBEBC	0x662D	# JIS 0x3E3C
0xBEBD	0x6676	# JIS 0x3E3D
0xBEBE	0x677E	# JIS 0x3E3E
0xBEBF	0x68A2	# JIS 0x3E3F
0xBEC0	0x6A1F	# JIS 0x3E40
0xBEC1	0x6A35	# JIS 0x3E41
0xBEC2	0x6CBC	# JIS 0x3E42
0xBEC3	0x6D88	# JIS 0x3E43
0xBEC4	0x6E09	# JIS 0x3E44
0xBEC5	0x6E58	# JIS 0x3E45
0xBEC6	0x713C	# JIS 0x3E46
0xBEC7	0x7126	# JIS 0x3E47
0xBEC8	0x7167	# JIS 0x3E48
0xBEC9	0x75C7	# JIS 0x3E49
0xBECA	0x7701	# JIS 0x3E4A
0xBECB	0x785D	# JIS 0x3E4B
0xBECC	0x7901	# JIS 0x3E4C
0xBECD	0x7965	# JIS 0x3E4D
0xBECE	0x79F0	# JIS 0x3E4E
0xBECF	0x7AE0	# JIS 0x3E4F
0xBED0	0x7B11	# JIS 0x3E50
0xBED1	0x7CA7	# JIS 0x3E51
0xBED2	0x7D39	# JIS 0x3E52
0xBED3	0x8096	# JIS 0x3E53
0xBED4	0x83D6	# JIS 0x3E54
0xBED5	0x848B	# JIS 0x3E55
0xBED6	0x8549	# JIS 0x3E56
0xBED7	0x885D	# JIS 0x3E57
0xBED8	0x88F3	# JIS 0x3E58
0xBED9	0x8A1F	# JIS 0x3E59
0xBEDA	0x8A3C	# JIS 0x3E5A
0xBEDB	0x8A54	# JIS 0x3E5B
0xBEDC	0x8A73	# JIS 0x3E5C
0xBEDD	0x8C61	# JIS 0x3E5D
0xBEDE	0x8CDE	# JIS 0x3E5E
0xBEDF	0x91A4	# JIS 0x3E5F
0xBEE0	0x9266	# JIS 0x3E60
0xBEE1	0x937E	# JIS 0x3E61
0xBEE2	0x9418	# JIS 0x3E62
0xBEE3	0x969C	# JIS 0x3E63
0xBEE4	0x9798	# JIS 0x3E64
0xBEE5	0x4E0A	# JIS 0x3E65
0xBEE6	0x4E08	# JIS 0x3E66
0xBEE7	0x4E1E	# JIS 0x3E67
0xBEE8	0x4E57	# JIS 0x3E68
0xBEE9	0x5197	# JIS 0x3E69
0xBEEA	0x5270	# JIS 0x3E6A
0xBEEB	0x57CE	# JIS 0x3E6B
0xBEEC	0x5834	# JIS 0x3E6C
0xBEED	0x58CC	# JIS 0x3E6D
0xBEEE	0x5B22	# JIS 0x3E6E
0xBEEF	0x5E38	# JIS 0x3E6F
0xBEF0	0x60C5	# JIS 0x3E70
0xBEF1	0x64FE	# JIS 0x3E71
0xBEF2	0x6761	# JIS 0x3E72
0xBEF3	0x6756	# JIS 0x3E73
0xBEF4	0x6D44	# JIS 0x3E74
0xBEF5	0x72B6	# JIS 0x3E75
0xBEF6	0x7573	# JIS 0x3E76
0xBEF7	0x7A63	# JIS 0x3E77
0xBEF8	0x84B8	# JIS 0x3E78
0xBEF9	0x8B72	# JIS 0x3E79
0xBEFA	0x91B8	# JIS 0x3E7A
0xBEFB	0x9320	# JIS 0x3E7B
0xBEFC	0x5631	# JIS 0x3E7C
0xBEFD	0x57F4	# JIS 0x3E7D
0xBEFE	0x98FE	# JIS 0x3E7E
0xBFA1	0x62ED	# JIS 0x3F21
0xBFA2	0x690D	# JIS 0x3F22
0xBFA3	0x6B96	# JIS 0x3F23
0xBFA4	0x71ED	# JIS 0x3F24
0xBFA5	0x7E54	# JIS 0x3F25
0xBFA6	0x8077	# JIS 0x3F26
0xBFA7	0x8272	# JIS 0x3F27
0xBFA8	0x89E6	# JIS 0x3F28
0xBFA9	0x98DF	# JIS 0x3F29
0xBFAA	0x8755	# JIS 0x3F2A
0xBFAB	0x8FB1	# JIS 0x3F2B
0xBFAC	0x5C3B	# JIS 0x3F2C
0xBFAD	0x4F38	# JIS 0x3F2D
0xBFAE	0x4FE1	# JIS 0x3F2E
0xBFAF	0x4FB5	# JIS 0x3F2F
0xBFB0	0x5507	# JIS 0x3F30
0xBFB1	0x5A20	# JIS 0x3F31
0xBFB2	0x5BDD	# JIS 0x3F32
0xBFB3	0x5BE9	# JIS 0x3F33
0xBFB4	0x5FC3	# JIS 0x3F34
0xBFB5	0x614E	# JIS 0x3F35
0xBFB6	0x632F	# JIS 0x3F36
0xBFB7	0x65B0	# JIS 0x3F37
0xBFB8	0x664B	# JIS 0x3F38
0xBFB9	0x68EE	# JIS 0x3F39
0xBFBA	0x699B	# JIS 0x3F3A
0xBFBB	0x6D78	# JIS 0x3F3B
0xBFBC	0x6DF1	# JIS 0x3F3C
0xBFBD	0x7533	# JIS 0x3F3D
0xBFBE	0x75B9	# JIS 0x3F3E
0xBFBF	0x771F	# JIS 0x3F3F
0xBFC0	0x795E	# JIS 0x3F40
0xBFC1	0x79E6	# JIS 0x3F41
0xBFC2	0x7D33	# JIS 0x3F42
0xBFC3	0x81E3	# JIS 0x3F43
0xBFC4	0x82AF	# JIS 0x3F44
0xBFC5	0x85AA	# JIS 0x3F45
0xBFC6	0x89AA	# JIS 0x3F46
0xBFC7	0x8A3A	# JIS 0x3F47
0xBFC8	0x8EAB	# JIS 0x3F48
0xBFC9	0x8F9B	# JIS 0x3F49
0xBFCA	0x9032	# JIS 0x3F4A
0xBFCB	0x91DD	# JIS 0x3F4B
0xBFCC	0x9707	# JIS 0x3F4C
0xBFCD	0x4EBA	# JIS 0x3F4D
0xBFCE	0x4EC1	# JIS 0x3F4E
0xBFCF	0x5203	# JIS 0x3F4F
0xBFD0	0x5875	# JIS 0x3F50
0xBFD1	0x58EC	# JIS 0x3F51
0xBFD2	0x5C0B	# JIS 0x3F52
0xBFD3	0x751A	# JIS 0x3F53
0xBFD4	0x5C3D	# JIS 0x3F54
0xBFD5	0x814E	# JIS 0x3F55
0xBFD6	0x8A0A	# JIS 0x3F56
0xBFD7	0x8FC5	# JIS 0x3F57
0xBFD8	0x9663	# JIS 0x3F58
0xBFD9	0x976D	# JIS 0x3F59
0xBFDA	0x7B25	# JIS 0x3F5A
0xBFDB	0x8ACF	# JIS 0x3F5B
0xBFDC	0x9808	# JIS 0x3F5C
0xBFDD	0x9162	# JIS 0x3F5D
0xBFDE	0x56F3	# JIS 0x3F5E
0xBFDF	0x53A8	# JIS 0x3F5F
0xBFE0	0x9017	# JIS 0x3F60
0xBFE1	0x5439	# JIS 0x3F61
0xBFE2	0x5782	# JIS 0x3F62
0xBFE3	0x5E25	# JIS 0x3F63
0xBFE4	0x63A8	# JIS 0x3F64
0xBFE5	0x6C34	# JIS 0x3F65
0xBFE6	0x708A	# JIS 0x3F66
0xBFE7	0x7761	# JIS 0x3F67
0xBFE8	0x7C8B	# JIS 0x3F68
0xBFE9	0x7FE0	# JIS 0x3F69
0xBFEA	0x8870	# JIS 0x3F6A
0xBFEB	0x9042	# JIS 0x3F6B
0xBFEC	0x9154	# JIS 0x3F6C
0xBFED	0x9310	# JIS 0x3F6D
0xBFEE	0x9318	# JIS 0x3F6E
0xBFEF	0x968F	# JIS 0x3F6F
0xBFF0	0x745E	# JIS 0x3F70
0xBFF1	0x9AC4	# JIS 0x3F71
0xBFF2	0x5D07	# JIS 0x3F72
0xBFF3	0x5D69	# JIS 0x3F73
0xBFF4	0x6570	# JIS 0x3F74
0xBFF5	0x67A2	# JIS 0x3F75
0xBFF6	0x8DA8	# JIS 0x3F76
0xBFF7	0x96DB	# JIS 0x3F77
0xBFF8	0x636E	# JIS 0x3F78
0xBFF9	0x6749	# JIS 0x3F79
0xBFFA	0x6919	# JIS 0x3F7A
0xBFFB	0x83C5	# JIS 0x3F7B
0xBFFC	0x9817	# JIS 0x3F7C
0xBFFD	0x96C0	# JIS 0x3F7D
0xBFFE	0x88FE	# JIS 0x3F7E
0xC0A1	0x6F84	# JIS 0x4021
0xC0A2	0x647A	# JIS 0x4022
0xC0A3	0x5BF8	# JIS 0x4023
0xC0A4	0x4E16	# JIS 0x4024
0xC0A5	0x702C	# JIS 0x4025
0xC0A6	0x755D	# JIS 0x4026
0xC0A7	0x662F	# JIS 0x4027
0xC0A8	0x51C4	# JIS 0x4028
0xC0A9	0x5236	# JIS 0x4029
0xC0AA	0x52E2	# JIS 0x402A
0xC0AB	0x59D3	# JIS 0x402B
0xC0AC	0x5F81	# JIS 0x402C
0xC0AD	0x6027	# JIS 0x402D
0xC0AE	0x6210	# JIS 0x402E
0xC0AF	0x653F	# JIS 0x402F
0xC0B0	0x6574	# JIS 0x4030
0xC0B1	0x661F	# JIS 0x4031
0xC0B2	0x6674	# JIS 0x4032
0xC0B3	0x68F2	# JIS 0x4033
0xC0B4	0x6816	# JIS 0x4034
0xC0B5	0x6B63	# JIS 0x4035
0xC0B6	0x6E05	# JIS 0x4036
0xC0B7	0x7272	# JIS 0x4037
0xC0B8	0x751F	# JIS 0x4038
0xC0B9	0x76DB	# JIS 0x4039
0xC0BA	0x7CBE	# JIS 0x403A
0xC0BB	0x8056	# JIS 0x403B
0xC0BC	0x58F0	# JIS 0x403C
0xC0BD	0x88FD	# JIS 0x403D
0xC0BE	0x897F	# JIS 0x403E
0xC0BF	0x8AA0	# JIS 0x403F
0xC0C0	0x8A93	# JIS 0x4040
0xC0C1	0x8ACB	# JIS 0x4041
0xC0C2	0x901D	# JIS 0x4042
0xC0C3	0x9192	# JIS 0x4043
0xC0C4	0x9752	# JIS 0x4044
0xC0C5	0x9759	# JIS 0x4045
0xC0C6	0x6589	# JIS 0x4046
0xC0C7	0x7A0E	# JIS 0x4047
0xC0C8	0x8106	# JIS 0x4048
0xC0C9	0x96BB	# JIS 0x4049
0xC0CA	0x5E2D	# JIS 0x404A
0xC0CB	0x60DC	# JIS 0x404B
0xC0CC	0x621A	# JIS 0x404C
0xC0CD	0x65A5	# JIS 0x404D
0xC0CE	0x6614	# JIS 0x404E
0xC0CF	0x6790	# JIS 0x404F
0xC0D0	0x77F3	# JIS 0x4050
0xC0D1	0x7A4D	# JIS 0x4051
0xC0D2	0x7C4D	# JIS 0x4052
0xC0D3	0x7E3E	# JIS 0x4053
0xC0D4	0x810A	# JIS 0x4054
0xC0D5	0x8CAC	# JIS 0x4055
0xC0D6	0x8D64	# JIS 0x4056
0xC0D7	0x8DE1	# JIS 0x4057
0xC0D8	0x8E5F	# JIS 0x4058
0xC0D9	0x78A9	# JIS 0x4059
0xC0DA	0x5207	# JIS 0x405A
0xC0DB	0x62D9	# JIS 0x405B
0xC0DC	0x63A5	# JIS 0x405C
0xC0DD	0x6442	# JIS 0x405D
0xC0DE	0x6298	# JIS 0x405E
0xC0DF	0x8A2D	# JIS 0x405F
0xC0E0	0x7A83	# JIS 0x4060
0xC0E1	0x7BC0	# JIS 0x4061
0xC0E2	0x8AAC	# JIS 0x4062
0xC0E3	0x96EA	# JIS 0x4063
0xC0E4	0x7D76	# JIS 0x4064
0xC0E5	0x820C	# JIS 0x4065
0xC0E6	0x8749	# JIS 0x4066
0xC0E7	0x4ED9	# JIS 0x4067
0xC0E8	0x5148	# JIS 0x4068
0xC0E9	0x5343	# JIS 0x4069
0xC0EA	0x5360	# JIS 0x406A
0xC0EB	0x5BA3	# JIS 0x406B
0xC0EC	0x5C02	# JIS 0x406C
0xC0ED	0x5C16	# JIS 0x406D
0xC0EE	0x5DDD	# JIS 0x406E
0xC0EF	0x6226	# JIS 0x406F
0xC0F0	0x6247	# JIS 0x4070
0xC0F1	0x64B0	# JIS 0x4071
0xC0F2	0x6813	# JIS 0x4072
0xC0F3	0x6834	# JIS 0x4073
0xC0F4	0x6CC9	# JIS 0x4074
0xC0F5	0x6D45	# JIS 0x4075
0xC0F6	0x6D17	# JIS 0x4076
0xC0F7	0x67D3	# JIS 0x4077
0xC0F8	0x6F5C	# JIS 0x4078
0xC0F9	0x714E	# JIS 0x4079
0xC0FA	0x717D	# JIS 0x407A
0xC0FB	0x65CB	# JIS 0x407B
0xC0FC	0x7A7F	# JIS 0x407C
0xC0FD	0x7BAD	# JIS 0x407D
0xC0FE	0x7DDA	# JIS 0x407E
0xC1A1	0x7E4A	# JIS 0x4121
0xC1A2	0x7FA8	# JIS 0x4122
0xC1A3	0x817A	# JIS 0x4123
0xC1A4	0x821B	# JIS 0x4124
0xC1A5	0x8239	# JIS 0x4125
0xC1A6	0x85A6	# JIS 0x4126
0xC1A7	0x8A6E	# JIS 0x4127
0xC1A8	0x8CCE	# JIS 0x4128
0xC1A9	0x8DF5	# JIS 0x4129
0xC1AA	0x9078	# JIS 0x412A
0xC1AB	0x9077	# JIS 0x412B
0xC1AC	0x92AD	# JIS 0x412C
0xC1AD	0x9291	# JIS 0x412D
0xC1AE	0x9583	# JIS 0x412E
0xC1AF	0x9BAE	# JIS 0x412F
0xC1B0	0x524D	# JIS 0x4130
0xC1B1	0x5584	# JIS 0x4131
0xC1B2	0x6F38	# JIS 0x4132
0xC1B3	0x7136	# JIS 0x4133
0xC1B4	0x5168	# JIS 0x4134
0xC1B5	0x7985	# JIS 0x4135
0xC1B6	0x7E55	# JIS 0x4136
0xC1B7	0x81B3	# JIS 0x4137
0xC1B8	0x7CCE	# JIS 0x4138
0xC1B9	0x564C	# JIS 0x4139
0xC1BA	0x5851	# JIS 0x413A
0xC1BB	0x5CA8	# JIS 0x413B
0xC1BC	0x63AA	# JIS 0x413C
0xC1BD	0x66FE	# JIS 0x413D
0xC1BE	0x66FD	# JIS 0x413E
0xC1BF	0x695A	# JIS 0x413F
0xC1C0	0x72D9	# JIS 0x4140
0xC1C1	0x758F	# JIS 0x4141
0xC1C2	0x758E	# JIS 0x4142
0xC1C3	0x790E	# JIS 0x4143
0xC1C4	0x7956	# JIS 0x4144
0xC1C5	0x79DF	# JIS 0x4145
0xC1C6	0x7C97	# JIS 0x4146
0xC1C7	0x7D20	# JIS 0x4147
0xC1C8	0x7D44	# JIS 0x4148
0xC1C9	0x8607	# JIS 0x4149
0xC1CA	0x8A34	# JIS 0x414A
0xC1CB	0x963B	# JIS 0x414B
0xC1CC	0x9061	# JIS 0x414C
0xC1CD	0x9F20	# JIS 0x414D
0xC1CE	0x50E7	# JIS 0x414E
0xC1CF	0x5275	# JIS 0x414F
0xC1D0	0x53CC	# JIS 0x4150
0xC1D1	0x53E2	# JIS 0x4151
0xC1D2	0x5009	# JIS 0x4152
0xC1D3	0x55AA	# JIS 0x4153
0xC1D4	0x58EE	# JIS 0x4154
0xC1D5	0x594F	# JIS 0x4155
0xC1D6	0x723D	# JIS 0x4156
0xC1D7	0x5B8B	# JIS 0x4157
0xC1D8	0x5C64	# JIS 0x4158
0xC1D9	0x531D	# JIS 0x4159
0xC1DA	0x60E3	# JIS 0x415A
0xC1DB	0x60F3	# JIS 0x415B
0xC1DC	0x635C	# JIS 0x415C
0xC1DD	0x6383	# JIS 0x415D
0xC1DE	0x633F	# JIS 0x415E
0xC1DF	0x63BB	# JIS 0x415F
0xC1E0	0x64CD	# JIS 0x4160
0xC1E1	0x65E9	# JIS 0x4161
0xC1E2	0x66F9	# JIS 0x4162
0xC1E3	0x5DE3	# JIS 0x4163
0xC1E4	0x69CD	# JIS 0x4164
0xC1E5	0x69FD	# JIS 0x4165
0xC1E6	0x6F15	# JIS 0x4166
0xC1E7	0x71E5	# JIS 0x4167
0xC1E8	0x4E89	# JIS 0x4168
0xC1E9	0x75E9	# JIS 0x4169
0xC1EA	0x76F8	# JIS 0x416A
0xC1EB	0x7A93	# JIS 0x416B
0xC1EC	0x7CDF	# JIS 0x416C
0xC1ED	0x7DCF	# JIS 0x416D
0xC1EE	0x7D9C	# JIS 0x416E
0xC1EF	0x8061	# JIS 0x416F
0xC1F0	0x8349	# JIS 0x4170
0xC1F1	0x8358	# JIS 0x4171
0xC1F2	0x846C	# JIS 0x4172
0xC1F3	0x84BC	# JIS 0x4173
0xC1F4	0x85FB	# JIS 0x4174
0xC1F5	0x88C5	# JIS 0x4175
0xC1F6	0x8D70	# JIS 0x4176
0xC1F7	0x9001	# JIS 0x4177
0xC1F8	0x906D	# JIS 0x4178
0xC1F9	0x9397	# JIS 0x4179
0xC1FA	0x971C	# JIS 0x417A
0xC1FB	0x9A12	# JIS 0x417B
0xC1FC	0x50CF	# JIS 0x417C
0xC1FD	0x5897	# JIS 0x417D
0xC1FE	0x618E	# JIS 0x417E
0xC2A1	0x81D3	# JIS 0x4221
0xC2A2	0x8535	# JIS 0x4222
0xC2A3	0x8D08	# JIS 0x4223
0xC2A4	0x9020	# JIS 0x4224
0xC2A5	0x4FC3	# JIS 0x4225
0xC2A6	0x5074	# JIS 0x4226
0xC2A7	0x5247	# JIS 0x4227
0xC2A8	0x5373	# JIS 0x4228
0xC2A9	0x606F	# JIS 0x4229
0xC2AA	0x6349	# JIS 0x422A
0xC2AB	0x675F	# JIS 0x422B
0xC2AC	0x6E2C	# JIS 0x422C
0xC2AD	0x8DB3	# JIS 0x422D
0xC2AE	0x901F	# JIS 0x422E
0xC2AF	0x4FD7	# JIS 0x422F
0xC2B0	0x5C5E	# JIS 0x4230
0xC2B1	0x8CCA	# JIS 0x4231
0xC2B2	0x65CF	# JIS 0x4232
0xC2B3	0x7D9A	# JIS 0x4233
0xC2B4	0x5352	# JIS 0x4234
0xC2B5	0x8896	# JIS 0x4235
0xC2B6	0x5176	# JIS 0x4236
0xC2B7	0x63C3	# JIS 0x4237
0xC2B8	0x5B58	# JIS 0x4238
0xC2B9	0x5B6B	# JIS 0x4239
0xC2BA	0x5C0A	# JIS 0x423A
0xC2BB	0x640D	# JIS 0x423B
0xC2BC	0x6751	# JIS 0x423C
0xC2BD	0x905C	# JIS 0x423D
0xC2BE	0x4ED6	# JIS 0x423E
0xC2BF	0x591A	# JIS 0x423F
0xC2C0	0x592A	# JIS 0x4240
0xC2C1	0x6C70	# JIS 0x4241
0xC2C2	0x8A51	# JIS 0x4242
0xC2C3	0x553E	# JIS 0x4243
0xC2C4	0x5815	# JIS 0x4244
0xC2C5	0x59A5	# JIS 0x4245
0xC2C6	0x60F0	# JIS 0x4246
0xC2C7	0x6253	# JIS 0x4247
0xC2C8	0x67C1	# JIS 0x4248
0xC2C9	0x8235	# JIS 0x4249
0xC2CA	0x6955	# JIS 0x424A
0xC2CB	0x9640	# JIS 0x424B
0xC2CC	0x99C4	# JIS 0x424C
0xC2CD	0x9A28	# JIS 0x424D
0xC2CE	0x4F53	# JIS 0x424E
0xC2CF	0x5806	# JIS 0x424F
0xC2D0	0x5BFE	# JIS 0x4250
0xC2D1	0x8010	# JIS 0x4251
0xC2D2	0x5CB1	# JIS 0x4252
0xC2D3	0x5E2F	# JIS 0x4253
0xC2D4	0x5F85	# JIS 0x4254
0xC2D5	0x6020	# JIS 0x4255
0xC2D6	0x614B	# JIS 0x4256
0xC2D7	0x6234	# JIS 0x4257
0xC2D8	0x66FF	# JIS 0x4258
0xC2D9	0x6CF0	# JIS 0x4259
0xC2DA	0x6EDE	# JIS 0x425A
0xC2DB	0x80CE	# JIS 0x425B
0xC2DC	0x817F	# JIS 0x425C
0xC2DD	0x82D4	# JIS 0x425D
0xC2DE	0x888B	# JIS 0x425E
0xC2DF	0x8CB8	# JIS 0x425F
0xC2E0	0x9000	# JIS 0x4260
